dtime,USD,GBP,EUR,CAD,CHF,SEK,DKK,NOK,AUD,NZD,ZAR,BHD
2009/2/4,89.44,128.63,115.99,72.33,78.01,10.86,15.58,12.93,57.97,45.54,8.95,237.75
2009/2/5,89.42,129.13,114.58,72.5,77.09,10.77,15.4,12.9,57.49,45.57,8.96,237.69
2009/2/6,90.94,133.06,116.36,73.83,77.66,11.01,15.63,13.29,59.21,46.72,9.2,241.8
2009/2/9,91.87,136.29,119.21,75.66,79.19,11.38,16.01,13.68,61.81,48.67,9.53,244.14
2009/2/10,91.29,135.26,117.69,74.48,78.09,11.25,15.81,13.59,61.29,48.62,9.45,242.6
2009/2/12,90.3,129.95,116.51,72.89,78.01,10.82,15.65,13.36,59.46,47.51,9.2,239.97
2009/2/13,90.76,129.78,116.94,72.99,78.17,10.79,15.71,13.27,59.49,47.41,9.17,241.25
2009/2/16,91.65,130.44,117.07,73.84,78.63,10.86,15.72,13.37,59.82,47.8,9.2,243.62
2009/2/17,91.87,130.97,117.28,73.93,79.03,10.68,15.75,13.3,59.77,47.62,9.15,244.21
2009/2/18,92.28,131.57,116.22,73.02,79.01,10.43,15.6,13.2,58.8,46.95,9.05,245.3
2009/2/19,93.79,133.76,117.94,74.51,79.89,10.72,15.84,13.37,60.15,48.08,9.23,249.31
2009/2/20,94.16,134.15,118.98,74.9,80.02,10.79,15.99,13.67,60.69,47.92,9.33,250.29
2009/2/23,93.14,134.05,119.1,74.19,80.4,10.59,16,13.65,59.82,47.23,9.24,247.58
2009/2/24,94.33,136.6,119.57,75.3,80.66,10.6,16.06,13.73,60.39,47.77,9.41,250.74
2009/2/25,96.75,140.83,124.39,77.76,83.46,11.01,16.7,14.22,63.03,49.69,9.82,257.18
2009/2/26,97.54,139.08,124.26,77.68,83.47,10.92,16.69,14.19,63.44,49.78,9.85,259.28
2009/2/27,97.79,139.5,124.18,77.89,83.87,10.86,16.68,14.05,63.14,49.47,9.9,259.94
2009/3/2,97.15,138.21,122.15,75.9,82.74,10.69,16.4,13.7,61.32,47.89,9.57,258.31
2009/3/3,97.24,136.39,122.21,75.28,82.72,10.53,16.41,13.5,61.43,47.96,9.26,258.48
2009/3/4,98.4,137.82,122.74,75.9,83.28,10.57,16.48,13.58,61.96,48.37,9.27,261.56
2009/3/5,99.3,140.58,125.21,77.78,84.76,11,16.82,14.11,64.13,50.02,9.55,263.96
2009/3/6,98.51,139.65,123.74,76.59,84.23,10.59,16.62,13.89,63.25,49.44,9.33,261.86
2009/3/9,98.12,138.79,124.71,76.48,84.99,10.77,16.73,13.99,63.2,49.64,9.43,260.89
2009/3/10,99.09,136.97,125.17,76.35,85.53,10.79,16.8,13.88,63.02,49.12,9.32,263.4
2009/3/11,98.74,136.02,125.64,77.16,85.19,11.17,16.87,14.22,64.01,49.86,9.6,262.47
2009/3/12,97.2,134.87,124.82,75.51,84.28,11.12,16.76,14.12,63.38,49.95,9.68,258.37
2009/3/13,97.58,136.04,126.02,76.31,82.2,11.39,16.92,14.25,64.02,50.87,9.78,259.38
2009/3/16,98.42,137.35,126.73,77.15,82.62,11.34,16.99,14.36,64.63,51.52,9.84,261.62
2009/3/17,98.5,138.65,127.73,77.52,83.05,11.55,17.15,14.39,65,52.23,9.94,261.83
2009/3/18,98.76,138.66,128.52,77.78,83.49,11.73,17.25,14.67,65.34,52.18,10.01,262.52
2009/3/19,96.41,137.39,129.69,77.24,84.42,11.92,17.41,14.78,65.19,52.32,10.04,256.27
2009/3/23,96.15,139.34,131.14,77.64,85.38,11.87,17.61,15.14,66.53,53.94,10.05,255.58
2009/3/24,97.74,143.4,133.63,80.08,87.07,12.29,17.94,15.62,69.23,56.15,10.39,259.81
2009/3/25,97.87,143.77,131.81,79.55,86.61,12.01,17.71,15.33,68.21,55.03,10.35,260.15
2009/3/26,97.68,142.51,132.82,79.41,87.21,12.1,17.84,15.03,68.28,55.47,10.31,259.65
2009/3/27,98.61,142.85,133.73,80.39,87.73,12.35,17.97,15.19,69.25,57.07,10.57,262.12
2009/3/30,98.17,140.15,130.25,79.2,85.69,11.91,17.49,14.8,67.68,55.72,10.2,261.02
2009/3/31,98.26,140.56,129.83,77.95,85.59,11.8,17.44,14.43,66.96,55.32,10.16,261.19
2009/4/1,98.92,141.54,130.48,78.14,86.56,11.93,17.53,14.6,67.95,55.02,10.32,262.95
2009/4/2,98.6,142.83,130.62,78.4,86.11,12.04,17.55,14.69,68.99,55.69,10.56,262.02
2009/4/3,99.89,147.06,134.32,80.67,88.01,12.45,18.05,15.25,71.82,58.79,11.04,265.45
2009/4/6,100.78,149.92,136.4,82.21,89.3,12.71,18.32,15.5,72.33,59.75,11.15,268.03
2009/4/7,100.63,147.61,134.29,80.79,88.51,12.44,18.04,15.26,71.22,58.44,11.04,267.49
2009/4/8,100.67,147.94,133,81.18,87.8,12.24,17.85,14.96,71.33,57.81,10.95,267.6
2009/4/9,99.82,146.62,132.19,80.62,86.8,12.06,17.75,14.91,70.91,57.83,10.9,265.34
2009/4/10,100.64,147.29,131.94,82.11,86.72,12.15,17.7,15.07,72.39,58.65,11.1,267.52
2009/4/13,100.33,146.74,131.89,81.78,86.54,12.12,17.71,15.07,72.39,58.57,11.13,266.62
2009/4/14,100.38,149.26,133.79,82.12,88.33,12.26,17.97,15.27,73.16,59.22,11.14,266.76
2009/4/15,98.84,147.11,130.87,81.27,86.78,12.06,17.58,14.89,71.11,57.23,10.88,262.66
2009/4/16,99.43,149.7,131.85,82.82,87.17,12.09,17.72,14.93,72.58,57.56,11.01,264.3
2009/4/17,99.73,148.71,131.24,82.44,86.8,12.01,17.63,14.93,71.92,57.22,11.2,265.03
2009/4/20,99.24,146.2,128.82,81.56,84.78,11.72,17.31,14.76,71.17,56.15,11.07,263.66
2009/4/21,98.08,142.42,126.73,79.12,83.83,11.28,17.02,14.37,68.68,54.26,10.82,260.57
2009/4/22,98.58,144.67,127.39,79.56,84.32,11.53,17.11,14.52,69.69,55.13,10.96,261.9
2009/4/23,97.81,141.54,127.12,78.89,83.99,11.6,17.07,14.55,68.95,54.27,11.01,259.86
2009/4/24,97.81,143.45,128.45,79.74,84.96,11.85,17.25,14.79,69.63,54.86,11.01,259.86
2009/4/27,96.99,141.91,127.96,79.87,84.93,11.89,17.19,14.73,69.59,54.9,11.03,257.75
2009/4/28,96.55,141.07,125.76,79.34,83.52,11.83,16.89,14.34,68.21,54.21,10.95,256.51
2009/4/30,97.76,144.89,130.15,81.49,86.35,12.15,17.48,14.9,71.26,55.43,11.47,259.72
2009/5/1,99.11,146.45,131.47,83.1,87.02,12.32,17.65,15.16,72.17,55.94,11.7,263.31
2009/5/7,98.67,149.06,131.05,84.46,86.9,12.42,17.6,15.09,73.73,57.85,11.83,262.14
2009/5/8,99.33,149.01,132.73,84.75,87.81,12.62,17.83,15.35,74.96,58.92,11.76,263.89
2009/5/11,98.57,149.91,134.32,85.68,89.1,12.87,18.05,15.53,75.62,59.77,11.81,262.01
2009/5/12,97.52,147.64,132.45,83.74,87.85,12.43,17.8,15.1,74.05,58.47,11.54,259.15
2009/5/13,95.91,146.9,131.43,82.84,87.22,12.36,17.65,14.97,73.76,58.4,11.38,254.81
2009/5/14,95.49,144.6,129.54,81.46,86.08,11.97,17.4,14.58,72.06,56.66,11.18,253.69
2009/5/15,96.03,146.36,130.96,82.08,86.94,12.24,17.6,14.88,72.95,56.97,11.28,255.13
2009/5/18,94.88,143.61,127.49,80.47,84.38,11.9,17.14,14.46,70.75,55.36,10.87,252.21
2009/5/19,96.24,147.33,130.26,82.61,86.26,12.47,17.51,14.84,73.49,57.27,11.27,256.09
2009/5/20,95.93,148.59,130.6,83.05,86.43,12.5,17.55,14.92,74.01,57.62,11.35,254.93
2009/5/21,94.5,148.75,130.15,82.76,85.84,12.42,17.49,14.72,73.06,57.33,11.35,251.13
2009/5/22,94.16,149.68,131.36,82.97,86.41,12.63,17.64,14.83,73.51,57.96,11.29,250.23
2009/5/25,94.54,150.28,132.42,84.12,87.13,12.68,17.79,14.93,73.84,58.34,11.33,251.17
2009/5/26,94.86,150.82,132.76,84.18,87.47,12.67,17.84,14.96,73.87,58.68,11.44,252.02
2009/5/27,95.17,151.91,133.06,85.32,87.77,12.61,17.88,14.93,74.78,59.06,11.47,252.84
2009/5/28,95.95,153.19,132.75,85.53,87.85,12.42,17.84,14.92,74.83,59.1,11.7,254.91
2009/5/29,96.47,153.77,134.6,86.59,89.08,12.57,18.09,15.04,75.77,60.3,11.94,256.3
2009/6/1,94.97,153.52,134.01,86.89,88.88,12.55,18.01,15.03,76.09,60.63,11.99,252.31
2009/6/2,96.3,158.08,136.18,87.98,89.92,12.94,18.3,15.56,77.68,62.27,12,255.84
2009/6/3,95.66,158.46,136.72,88.27,90.03,12.76,18.38,15.5,78.34,62.51,11.99,254.14
2009/6/4,96.22,156.91,136.32,86.64,89.98,12.55,18.32,15.18,77.22,61.12,11.91,255.63
2009/6/5,96.65,155.94,137.12,87.92,90.47,12.66,18.42,15.39,77.65,61.16,12.09,256.77
2009/6/8,98.61,157.46,137.75,88.27,90.88,12.66,18.51,15.39,78.56,61.91,12.19,261.98
2009/6/9,98.42,158.14,137.04,88.32,90.23,12.58,18.41,15.28,77.96,61.37,12.05,261.48
2009/6/10,97.19,158.55,136.72,88.05,90.13,12.69,18.37,15.38,77.94,60.96,11.98,258.21
2009/6/11,98.22,160.74,137.51,88.77,90.99,12.74,18.48,15.44,79.07,62.31,12.15,260.95
2009/6/12,97.8,162.02,137.98,88.62,91.37,12.86,18.54,15.51,79.94,62.92,12.31,259.83
2009/6/15,98.22,161.28,137.3,87.67,90.97,12.73,18.45,15.36,79.32,62.64,12.27,260.95
2009/6/16,97.36,158.02,134.06,85.79,88.99,12.36,18.02,14.97,77.19,60.99,11.98,258.66
2009/6/17,96.47,157.86,133.49,85.05,88.65,12.3,17.95,15.04,76.39,60.75,11.95,256.3
2009/6/18,95.72,156.96,133.56,84.61,88.6,12.2,17.95,15.07,76.15,60.53,11.89,254.3
2009/6/19,96.68,157.94,134.41,85.35,88.96,12.21,18.07,15.13,77.47,61.84,11.9,256.85
2009/6/22,96.19,158.41,133.85,84.54,88.82,12.13,17.98,15,76.97,61.56,11.85,255.55
2009/6/23,95.43,155.67,132.14,82.58,87.78,11.89,17.76,14.49,74.78,59.95,11.61,253.53
2009/6/24,95.42,156.87,134.37,83.1,89.47,12.09,18.04,14.73,75.84,60.95,11.67,253.51
2009/6/25,95.9,157.87,133.91,83,87.5,12.16,18,14.8,76.66,61.41,11.92,254.78
2009/6/26,95.79,157.43,134.39,83.07,87.8,12.17,18.06,14.82,77.22,61.62,11.94,254.49
2009/6/29,95.31,157.05,133.76,82.55,87.72,12.26,17.95,14.76,76.62,61.53,12.08,253.21
2009/6/30,96.02,159.48,135.51,83.07,88.84,12.54,18.21,15.02,77.81,62.65,12.28,255.1
2009/7/1,96.4,158.48,135.3,83.02,88.78,12.5,18.18,15,77.73,62.27,12.43,256.11
2009/7/2,96.6,159.16,136.43,84.01,89.78,12.73,18.34,15.22,77.97,61.69,12.43,256.64
2009/7/3,95.81,156.95,133.87,82.49,88.18,12.28,17.99,14.94,76.07,60.18,12.18,254.54
2009/7/6,95.77,156.18,133.8,82.45,88.1,12.32,17.98,14.93,76.19,60.25,12.04,254.44
2009/7/7,95.33,155.05,133.19,82.17,87.84,12.2,17.9,14.74,75.91,60.69,12,253.27
2009/7/8,94.55,152.03,131.31,81.04,86.66,11.87,17.62,14.45,74.28,59.3,11.66,251.2
2009/7/9,92.95,149.46,129.07,79.92,85.3,11.65,17.34,14.17,72.44,58.26,11.34,246.94
2009/7/10,93.06,151.7,130.18,80.13,86.12,11.86,17.5,14.34,72.91,58.81,11.43,247.24
2009/7/13,92.91,150.54,129.76,80.08,85.61,11.74,17.44,14.31,72.66,58.51,11.34,246.84
2009/7/14,93.11,151.66,130.19,80.94,86.01,11.82,17.49,14.36,72.9,58.97,11.31,247.37
2009/7/15,93.65,152.93,130.95,82.53,86.06,11.91,17.6,14.53,74.39,60.01,11.42,248.8
2009/7/16,94.34,154.79,132.76,84.31,87.62,12.13,17.85,14.75,75.56,61.09,11.58,250.64
2009/7/17,93.8,153.63,132.39,83.88,87.25,12.01,17.8,14.71,75.21,60.63,11.63,249.2
2009/7/21,94,155.24,133.61,84.77,87.92,12.18,17.95,14.91,76.38,61.58,11.93,249.73
2009/7/22,93.48,153.41,132.71,84.4,87.5,12.25,17.83,14.86,76.19,61.29,11.91,248.35
2009/7/23,93.73,154.24,133.25,85.19,87.91,12.34,17.91,14.86,76.55,61.81,12.12,249.02
2009/7/24,94.87,156.45,134.21,86.91,88.27,12.62,18.04,15.1,77.15,62.09,12.28,252.05
2009/7/27,94.86,155.85,134.63,87.27,88.46,12.69,18.1,15.2,77.55,62.1,12.23,252.02
2009/7/28,95.02,156.47,135.16,87.83,88.7,12.84,18.18,15.37,78.04,62.22,12.2,252.44
2009/7/29,94.59,155.61,134.11,87.56,88.06,12.66,18.03,15.29,78.24,62.24,12.03,251.3
2009/7/30,95.16,156.02,133.79,87.28,87.58,12.7,17.98,15.26,77.81,61.84,12.02,252.82
2009/7/31,95.48,157.67,134.53,88.2,87.85,12.88,18.08,15.37,78.93,62.36,12.25,253.67
2009/8/3,94.74,158.56,135.07,88.06,88.51,13.18,18.15,15.49,79.3,62.78,12.16,251.7
2009/8/4,95.26,161.33,137.13,89.25,89.81,13.46,18.44,15.8,80.31,63.58,12.26,253.08
2009/8/5,95.25,161.35,137.32,88.88,89.92,13.37,18.45,15.79,80.43,64.13,12.13,253.06
2009/8/6,94.99,161.36,136.87,88.74,89.5,13.32,18.4,15.81,80.01,63.8,12.01,252.36
2009/8/7,95.54,160.33,137.18,88.73,89.78,13.36,18.44,15.75,80.27,64.05,11.87,253.76
2009/8/10,97.21,162.28,138.07,89.7,89.96,13.58,18.54,15.92,81.48,65.47,12.1,258.19
2009/8/11,96.91,159.91,137.05,89.12,89.31,13.34,18.42,15.6,81.06,65.55,11.93,257.4
2009/8/12,96.03,158.46,136.02,87.31,88.79,13.13,18.28,15.43,79.7,64.1,11.86,255.06
2009/8/13,96.14,158.56,136.68,88.23,89.38,13.34,18.37,15.81,80.26,64.6,11.98,255.35
2009/8/14,95.46,158.47,136.43,87.94,89.24,13.36,18.34,15.83,80.75,64.98,11.95,253.55
2009/8/17,94.57,155.66,133.89,85.72,87.94,13.08,18,15.49,78.14,63.71,11.69,251.18
2009/8/18,94.75,155.09,133.64,85.66,88.02,13.03,17.97,15.39,78.14,63.54,11.72,251.66
2009/8/19,94.73,156.7,134.06,86.01,88.18,13.11,18.02,15.53,78.47,63.95,11.8,251.61
2009/8/20,94.27,155.77,134.01,86.02,88.37,13.13,18.02,15.56,78.2,63.58,11.73,250.39
2009/8/21,94.02,155.1,134.02,86.36,88.45,13.14,18.01,15.63,77.99,63.55,11.82,249.72
2009/8/24,94.66,156.5,135.82,87.66,89.5,13.51,18.26,15.83,79.5,64.9,12.14,251.42
2009/8/25,94.18,154.54,134.55,87.46,88.69,13.33,18.09,15.69,78.79,64.48,12,250.15
2009/8/26,94.03,153.49,134.35,86.53,88.52,13.33,18.06,15.56,78.41,64.35,12.03,249.75
2009/8/27,93.95,152.42,133.65,85.53,87.87,13.15,17.97,15.47,77.59,63.78,11.92,249.54
2009/8/28,93.78,152.82,134.73,86.25,88.66,13.21,18.11,15.56,78.77,64.48,12.06,249.08
2009/8/31,92.69,151.03,132.53,84.72,87.48,13.01,17.82,15.34,78.19,63.46,11.89,246.19
2009/9/1,93.02,151.26,133.24,84.99,87.8,13.06,17.91,15.47,78.37,63.78,11.91,247.07
2009/9/2,92.82,149.77,131.82,84.18,86.97,12.73,17.72,15.22,76.66,62.6,11.74,246.53
2009/9/3,92.14,149.73,131.38,83.37,86.83,12.73,17.67,15.14,76.77,62.04,11.84,244.73
2009/9/4,92.7,151.33,132.16,84.1,87.27,12.82,17.76,15.33,77.86,62.92,12.1,246.22
2009/9/7,93.08,152.6,133.36,85.75,87.84,13.03,17.93,15.52,79.33,64.15,12.23,247.22
2009/9/8,92.96,151.86,133.28,86.15,87.72,13.06,17.92,15.53,79.5,64.35,12.27,246.91
2009/9/9,92.39,152.54,133.97,85.71,88.31,13.12,18.01,15.58,79.87,64.44,12.28,245.39
2009/9/10,92.23,152.56,134.26,85.52,88.57,13.16,18.05,15.64,79.66,64.49,12.22,244.97
2009/9/11,91.68,152.67,133.67,85.01,88.27,13.1,17.97,15.41,79.03,64.36,12.14,243.51
2009/9/14,90.64,150.6,131.71,83.59,87.13,12.87,17.71,15.2,77.66,63.48,12.11,240.74
2009/9/15,91.06,151.4,133.31,84.17,88.13,13.07,17.92,15.44,78.51,63.99,12.2,241.86
2009/9/16,90.9,149.94,133.44,84.72,87.93,13.11,17.94,15.49,78.64,64.26,12.26,241.56
2009/9/17,91.15,150.19,134.05,85.38,88.27,13.25,18.03,15.58,79.68,65.05,12.41,242.23
2009/9/18,91.23,149.93,134.33,85.53,88.63,13.26,18.07,15.57,79.54,64.79,12.31,242.44
2009/9/24,91.24,149.23,134.53,84.87,88.97,13.32,18.09,15.73,79.46,65.73,12.29,242.47
2009/9/25,90.86,144.71,132.85,83.2,88.05,13.07,17.86,15.54,78.28,64.69,12.14,241.39
2009/9/28,88.92,140.62,130.2,81.25,86.25,12.74,17.51,15.24,76.74,63.8,11.96,236.18
2009/9/29,90.21,143.38,131.69,82.98,87.19,12.9,17.68,15.45,78.71,64.74,12.11,239.6
2009/9/30,90.21,144.08,131.68,83.3,87.08,12.88,17.7,15.46,78.91,64.73,12.15,239.67
2009/10/1,89.84,143.63,131.64,84.06,86.8,12.92,17.69,15.58,79.52,65.04,11.97,238.68
2009/10/2,89.57,142.41,130.02,82.55,85.9,12.69,17.47,15.37,77.77,63.74,11.63,237.96
2009/10/5,89.82,143.54,131.33,83.44,86.95,12.8,17.65,15.54,78.31,64.51,11.75,238.63
2009/10/6,89.42,142.52,131.07,83.5,86.71,12.76,17.62,15.62,78.39,65.29,11.96,237.57
2009/10/7,89,141.56,130.82,84.01,86.51,12.83,17.58,15.64,79.07,65.36,11.97,236.51
2009/10/8,88.48,141.51,130.34,83.72,85.89,12.69,17.51,15.62,79.63,65.49,12.01,235.13
2009/10/9,88.79,142.45,131.13,84.31,86.39,12.74,17.62,15.71,80.34,65.81,12.09,235.89
2009/10/13,89.78,141.97,132.65,86.78,87.47,12.87,17.82,15.94,81.48,66.24,12.18,238.46
2009/10/14,89.75,142.78,133.2,86.96,87.78,12.88,17.9,15.99,81.43,66.16,12.24,238.44
2009/10/15,89.64,143.81,133.94,87.68,88.44,13,17.99,16.21,82.35,66.83,12.37,238.15
2009/10/16,90.86,148.5,135.92,88.27,89.62,13.11,18.26,16.39,84.16,68.03,12.51,241.39
2009/10/19,90.94,148.3,135.02,87.37,89.03,13.03,18.15,16.06,83.01,67.1,12.38,241.54
2009/10/20,90.68,148.5,135.76,88.11,89.68,13.12,18.24,16.31,84.12,68.34,12.4,240.85
2009/10/21,90.83,148.81,135.52,86.53,89.66,13.05,18.21,16.22,83.73,68.03,12.25,241.31
2009/10/22,91.08,151.48,136.83,87.21,90.62,13.31,18.38,16.43,84.7,69.16,12.35,241.98
2009/10/23,91.51,152.38,137.62,87.44,91.07,13.49,18.49,16.57,84.77,69.32,12.38,243.12
2009/10/26,92.04,149.66,138.05,87.45,91.26,13.55,18.55,16.56,84.91,69.38,12.36,244.46
2009/10/27,92.06,150.3,136.87,86.15,90.39,13.41,18.39,16.34,84.46,68.77,12.15,244.52
2009/10/28,91.56,149.71,135.53,85.93,89.61,13.13,18.21,16.2,83.75,68.02,11.93,243.25
2009/10/29,90.57,148.14,133.11,83.78,88.11,12.8,17.89,15.78,81.23,65.11,11.55,240.62
2009/10/30,91.39,151.28,135.51,85.56,89.69,13.1,18.21,16.21,83.63,66.78,11.82,242.8
2009/11/2,90.01,148.18,132.69,83.27,87.89,12.71,17.82,15.75,81.18,64.65,11.21,239.07
2009/11/4,90.07,147.83,132.53,84.4,87.68,12.62,17.81,15.58,81.02,64.71,11.5,239.29
2009/11/5,90.62,149.96,134.56,85.22,89.16,12.87,18.09,15.95,82.46,65.34,11.86,240.75
2009/11/6,90.69,150.27,134.77,85.11,89.2,12.97,18.12,15.96,82.67,65.34,11.91,240.94
2009/11/9,89.94,149.93,133.94,83.97,88.6,12.92,17.99,15.85,83.18,66.05,11.93,238.88
2009/11/10,90.03,150.93,134.96,85.26,89.3,13.13,18.14,16.11,83.77,66.86,12.12,239.12
2009/11/11,89.54,149.87,134.34,85.42,88.96,13.13,18.05,16.05,83.4,66.54,12.11,237.89
2009/11/12,89.98,149.43,135.04,86.31,89.41,13.21,18.15,16.13,84.28,66.91,12.19,239.05
2009/11/13,90.32,149.86,134.26,85.64,88.82,13.13,18.04,15.98,83.59,66.23,12.13,239.96
2009/11/16,89.41,149.23,133.59,85.06,88.52,13.12,17.96,15.98,83.31,66.15,12.01,237.48
2009/11/17,89.16,150.06,133.58,85.19,88.52,13.12,17.96,16.06,83.59,66.9,12.12,236.81
2009/11/18,89.26,150.05,132.89,84.9,87.88,12.98,17.86,15.89,83.03,66.53,12,237.08
2009/11/19,89.33,149.39,133.53,84.54,88.33,13.08,17.94,15.97,82.78,66.29,11.97,237.33
2009/11/20,89.05,148.32,132.92,83.8,87.91,12.93,17.86,15.85,82.07,65.18,11.83,236.58
2009/11/24,88.87,147.19,132.76,83.83,87.86,12.87,17.85,15.87,81.85,64.78,11.86,236.23
2009/11/25,88.48,146.83,132.4,83.59,87.7,12.81,17.79,15.73,81.69,64.27,11.87,235.19
2009/11/26,87.33,146.09,132.08,83.43,87.59,12.76,17.75,15.68,80.99,63.68,11.92,232.08
2009/11/27,86.31,142.02,129.18,81.36,85.8,12.31,17.37,15.19,78.33,61.43,11.48,229.36
2009/11/30,86.76,143.32,130.11,81.86,86.28,12.44,17.49,15.33,79.32,62.05,11.76,230.44
2009/12/1,86.42,142.01,129.72,81.84,85.98,12.4,17.44,15.22,79.13,61.89,11.66,229.54
2009/12/2,86.8,144.15,131.02,83.02,86.89,12.59,17.61,15.47,80.51,63.16,11.9,230.54
2009/12/3,87.79,146.21,132.4,83.7,87.83,12.8,17.79,15.68,81.63,63.67,12.04,233.17
2009/12/4,88.14,145.74,132.74,83.39,88.13,12.82,17.83,15.68,81.31,63.5,11.9,234.1
2009/12/7,90.16,148.69,134.22,85.45,88.81,12.94,18.04,15.9,82.6,64.75,12.14,239.47
2009/12/8,89.18,146.77,132.42,84.96,87.59,12.69,17.8,15.65,81.69,63.93,11.99,236.87
2009/12/9,88.57,143.99,130.24,83.27,86.25,12.4,17.5,15.32,80.16,62.71,11.7,235.31
2009/12/10,88.26,143.93,130.17,83.8,86.07,12.47,17.49,15.42,80.78,63.91,11.71,234.48
2009/12/11,88.48,143.92,130.29,84.19,86.22,12.45,17.51,15.45,80.99,64.42,11.78,235.07
2009/12/14,88.91,144.33,130.12,83.93,86.05,12.47,17.48,15.39,80.86,64.4,11.82,236.34
2009/12/15,88.74,144.62,130.01,83.76,85.99,12.48,17.47,15.34,81.15,64.52,11.97,235.89
2009/12/16,89.69,145.68,130.36,84.5,86.14,12.46,17.52,15.39,81.1,64.67,12.04,238.35
2009/12/17,89.94,146.85,130.64,84.69,86.56,12.51,17.56,15.59,81,64.74,12.13,239.01
2009/12/18,89.28,144.4,128.03,83.45,85.71,12.27,17.21,15.21,79.16,63.38,11.86,237.19
2009/12/21,90.6,146.16,129.84,84.9,86.97,12.52,17.45,15.49,80.58,64.34,11.93,240.64
2009/12/22,91.08,146.28,130.13,85.77,87.12,12.51,17.49,15.52,80.12,64.16,11.77,241.91
2009/12/24,91.71,146.35,131.47,87.38,88.27,12.62,17.66,15.77,80.73,64.65,12.09,243.65
2009/12/25,91.6,146.29,131.57,87.41,88.42,12.59,17.67,15.73,80.84,64.65,12.17,243.36
2009/12/28,91.8,146.34,131.75,87.4,88.4,12.61,17.71,15.79,81.04,64.83,12.21,243.82
2009/12/29,91.7,146.74,131.7,87.89,88.53,12.7,17.7,15.81,81.33,64.91,12.23,243.56
2009/12/30,92.07,146.47,131.92,88.06,88.64,12.76,17.72,15.83,82.25,65.93,12.4,244.54
2010/1/4,92.93,149.88,132.82,88.56,89.61,12.99,17.85,16.04,83.35,67,12.5,246.83
2010/1/5,92.37,148.78,133.15,88.76,89.71,13.1,17.9,16.18,84.36,67.86,12.7,245.34
2010/1/6,91.6,146.14,131.36,88.09,88.49,12.87,17.65,16,83.53,67.05,12.47,243.36
2010/1/7,92.4,148.09,133.23,89.59,90.03,13.08,17.91,16.32,85.48,68.52,12.69,245.48
2010/1/8,93.4,149.04,133.76,90.34,90.36,13.12,17.98,16.37,85.76,68.48,12.6,248.14
2010/1/12,92.3,148.53,133.79,89.22,90.69,13.1,17.98,16.45,85.62,68.3,12.54,245.09
2010/1/13,91.25,147.47,132.08,87.75,89.51,12.92,17.76,16.1,84.06,67.45,12.29,242.49
2010/1/14,91.44,149.08,132.83,88.68,89.87,13.03,17.86,16.21,84.95,67.79,12.4,243
2010/1/15,91.3,149.07,132.23,89.06,89.51,13.01,17.77,16.21,84.95,67.63,12.35,242.63
2010/1/18,90.81,147.71,130.25,88.13,88.29,12.83,17.5,15.94,83.5,66.67,12.23,241.2
2010/1/19,90.76,148.91,130.68,88.49,88.63,12.95,17.57,16.06,84.09,67.14,12.3,241.06
2010/1/20,91.14,149.16,130.17,88.35,88.22,12.91,17.49,16.02,84.15,66.88,12.32,242.14
2010/1/21,91.34,148.79,129.03,87.42,87.57,12.68,17.33,15.82,83.39,66.01,12.1,242.67
2010/1/22,90.29,146.26,127.35,85.83,86.7,12.48,17.11,15.54,81.49,64.28,11.96,239.75
2010/1/25,89.96,144.93,127.28,85.15,86.37,12.45,17.1,15.5,81.3,64.28,11.81,238.87
2010/1/26,90.41,146.91,128.04,85.6,87.03,12.51,17.2,15.6,81.97,64.64,11.95,240.07
2010/1/27,89.57,144.49,126,84.24,85.55,12.31,16.93,15.32,80.76,63.35,11.84,237.84
2010/1/28,90.26,145.93,126.37,84.83,85.77,12.36,16.98,15.41,80.84,63.64,11.9,239.67
2010/1/29,89.75,144.75,124.93,84,85.21,12.17,16.8,15.22,79.94,63,11.82,238.32
2010/2/1,90.37,144.36,125.36,84.69,85.15,12.25,16.84,15.27,80.1,63.66,11.91,239.96
2010/2/2,90.91,145.09,126.62,85.71,86.01,12.53,17,15.54,81.1,64.45,12.13,241.4
2010/2/3,90.54,144.85,126.48,85.64,85.78,12.54,16.99,15.52,80.37,64.56,12.13,240.41
2010/2/4,90.98,144.63,126.28,85.55,85.9,12.52,16.98,15.5,80.1,63.53,12.09,241.58
2010/2/5,89.63,141.33,123.09,83.62,84.05,12.07,16.54,15.05,77.79,61.68,11.73,238
2010/2/8,89.4,139.68,122.11,83.43,83.13,11.98,16.4,14.94,77.57,61.53,11.52,237.39
2010/2/9,89.32,139.11,121.93,83.09,83.11,11.99,16.38,14.98,77.23,61.04,11.52,237.17
2010/2/10,89.95,141.25,124.09,84.29,84.47,12.3,16.66,15.24,79.03,62.67,11.7,238.85
2010/2/12,89.76,140.64,122.59,85.39,83.69,12.4,16.47,15.23,79.81,62.54,11.75,238.47
2010/2/15,90.08,141.02,122.66,85.67,83.67,12.43,16.47,15.22,80,62.76,11.72,239.26
2010/2/16,90.05,140.96,122.42,85.76,83.49,12.44,16.45,15.2,80.02,62.78,11.65,239.05
2010/2/17,90.26,142.44,124.25,86.46,84.63,12.58,16.7,15.43,81.36,63.71,11.8,239.67
2010/2/18,91.08,142.63,123.63,86.92,84.36,12.6,16.61,15.44,81.66,63.81,11.96,241.98
